id,url,normalized_url,source_url,discovered_at,provenance,owner_candidate,locale,freshness,rights_privacy_state,checksum,disposition,evidence_date,notes
url-0062,http://www.lps.ufrj.br:80/awards.html,http://www.lps.ufrj.br/awards.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-13T11:31:28Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:d44fa040cc2cf04f22afee702af94a48e1e18e64a63be372baf5c3358e68b29d,301,2002-02-13,Wayback CDX capture 2002-02-13; archive is not current truth; CDX digest=OEK2VLDJAC3F3UGFRA2UMDXRNT76C5QI
url-0063,http://www.lps.ufrj.br:80/biblioteca/library.html,http://www.lps.ufrj.br/biblioteca/library.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-08-27T01:05:10Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:b17723ba2e73de6e537a7c0ed901bbc8778794d73f309655016a4cdddc86c0f8,410,2006-08-27,Wayback CDX capture 2006-08-27; archive is not current truth; CDX digest=Q6DUXVDFTQKCQAOX7A3FOWGT6NRHMBCB
url-0064,http://www.lps.ufrj.br:80/biblioteca/library2.html,http://www.lps.ufrj.br/biblioteca/library2.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-07-16T02:18:41Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:0e5d24c54e0f4cf4eb9eaefed5e1e973d2f7ff4eccba100c8170e82b6b09cb8c,410,2006-07-16,Wayback CDX capture 2006-07-16; archive is not current truth; CDX digest=M5GGWGUJ4QW4CKHLQJ3HJ4LCSYELHB6W
url-0065,http://www.lps.ufrj.br:80/biblioteca/livros.html,http://www.lps.ufrj.br/biblioteca/livros.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-11-11T09:42:33Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:59a311a312efa25d1281956e13844c79dad354717856b24581f4f2d7bd4b4407,410,2006-11-11,Wayback CDX capture 2006-11-11; archive is not current truth; CDX digest=O3XJX7WAZ6OMSSLNUF44NRZY2WO5L2NN
url-0066,http://www.lps.ufrj.br:80/biblioteca/revistas.html,http://www.lps.ufrj.br/biblioteca/revistas.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-11-11T09:43:12Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:29bb02cfe487073354194b447f4e77ce6d71445a8298cbb8f103c37058acbc35,410,2006-11-11,Wayback CDX capture 2006-11-11; archive is not current truth; CDX digest=VKWSQPVDSWSMW3X5Z6LNDIEXD6BWPJKG
url-0067,https://www.lps.ufrj.br/collaborators.php?lang=en,https://www.lps.ufrj.br/collaborators.php?lang=en,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2011-07-06T16:26:31Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:4d4d8b4f5921b5dea7e624514af999d646ebf301c92cb5d206b9f091490df34d,301,2011-07-06,Wayback CDX capture 2011-07-06; archive is not current truth; CDX digest=APSQWORUFGKWNX25A4XOA46R4XB6JD7Z
url-0068,https://www.lps.ufrj.br/collaborators.php?lang=pt,https://www.lps.ufrj.br/collaborators.php?lang=pt,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2012-12-29T13:11:06Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:9a9475a3d3d2d445b839e34f721f68bd16483a37f98fde1c3c1b9a76105e4a49,301,2012-12-29,Wayback CDX capture 2012-12-29; archive is not current truth; CDX digest=EDQEYJ6HROWVVU3HNGQR2A3CEKFPJS3O
url-0069,http://www.lps.ufrj.br:80/consulting/consulting.html,http://www.lps.ufrj.br/consulting/consulting.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-13T11:28:07Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e1f678c41fdfbed5aadb7d31aa54a05087b220fd1c335a35937cc3c0ae4fab0a,301,2002-02-13,Wayback CDX capture 2002-02-13; archive is not current truth; CDX digest=NJHCBH37IRDL4HCYXEPCCVDBCNHREZS7
url-0070,http://www.lps.ufrj.br/consultoria/consulting.html,http://www.lps.ufrj.br/consultoria/consulting.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2007-06-22T14:28:43Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:b3e39f8a87803664af72cc34e4c6f5e92ad3db710790a864b2f36427c16a32b3,301,2007-06-22,Wayback CDX capture 2007-06-22; archive is not current truth; CDX digest=4OETK7CEN37NZIWAIISHMXTKCDSOKAEL
url-0071,http://www.lps.ufrj.br/contato/contact.html,http://www.lps.ufrj.br/contato/contact.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2007-06-22T14:28:56Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:6120a0a18074c17c5e49cf2b82d63d478adbdbfbb24c40f06eacc7ea8a3fc779,301,2007-06-22,Wayback CDX capture 2007-06-22; archive is not current truth; CDX digest=BJHWCILO42AEB722OAPVNNK66X5P4GQD
url-0072,http://www.lps.ufrj.br:80/courses.html,http://www.lps.ufrj.br/courses.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-13T11:42:19Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:07e1a0c0d560c9eff5928c0e1922db59acf197c875761de3587d24678c6ab3d3,301,2002-02-13,Wayback CDX capture 2002-02-13; archive is not current truth; CDX digest=ROSA272PYQCEFFVJKLI5B7YBUQ3QROTG
url-0073,https://www.lps.ufrj.br/courses.php?lang=en,https://www.lps.ufrj.br/courses.php?lang=en,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2011-07-06T16:23:51Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:cbef06bb1ae7c0a6f7697eca186de0c9c2e3a169701fc2f005e6c49c624d555e,301,2011-07-06,Wayback CDX capture 2011-07-06; archive is not current truth; CDX digest=CQVTQ6445FDW4U3M4M6KJXFEHNEOH6VD
url-0074,https://www.lps.ufrj.br/courses.php?lang=pt,https://www.lps.ufrj.br/courses.php?lang=pt,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2012-12-29T13:08:18Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:a04eb82f1bc2844bb037db6a54056c62a23fde63f64ea3fb402b312fb0f471e1,301,2012-12-29,Wayback CDX capture 2012-12-29; archive is not current truth; CDX digest=CQSMWCF5J7NL22IGYVBAUVDJGHNNZHJ7
url-0075,http://www.lps.ufrj.br:80/courses_pt.php?,http://www.lps.ufrj.br/courses_pt.php,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-10-15T02:29:35Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:9e6fed5b3cfa90e18851ccecfbce4af8152ae0b8a8fb03691eb7642ec4601106,301,2009-10-15,Wayback CDX capture 2009-10-15; archive is not current truth; CDX digest=2RFCHWKUWERENMMW4NWGSUZKPZLVDX4F
url-0076,http://www.lps.ufrj.br:80/cursos/courses_given.html,http://www.lps.ufrj.br/cursos/courses_given.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-11-11T09:43:22Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:996d2258721bfbb1ce66321d8886ab6fd36be5281cd87cbb48e66e9ee9ff5016,301,2006-11-11,Wayback CDX capture 2006-11-11; archive is not current truth; CDX digest=ROSA272PYQCEFFVJKLI5B7YBUQ3QROTG
url-0077,http://www.lps.ufrj.br:80/cursos/shortcourses.html,http://www.lps.ufrj.br/cursos/shortcourses.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-07-16T02:18:52Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:00a5df90453a6a446e1c035d4b34bf074a3762e8e79146bfec8ec8c3f03d3a0a,301,2006-07-16,Wayback CDX capture 2006-07-16; archive is not current truth; CDX digest=ROSA272PYQCEFFVJKLI5B7YBUQ3QROTG
url-0078,http://www.lps.ufrj.br:80/cursos/tvdigital.html,http://www.lps.ufrj.br/cursos/tvdigital.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-11-11T09:44:05Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:d1b6fe3e24848bea4a6a6767950ab8467b2dcca3f6eb524022c765eacbdadbf9,410,2006-11-11,Wayback CDX capture 2006-11-11; archive is not current truth; CDX digest=UTFQPZG5KEMVREMQS4NK3K53S3OOO3JW
url-0079,https://www.lps.ufrj.br/destaque/index.php,https://www.lps.ufrj.br/destaque/index.php,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2011-07-06T16:26:40Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:b8c95fb271523b97af9df33c0d5a6c1df569e3ba6e1487637f31576c134e2597,410,2011-07-06,Wayback CDX capture 2011-07-06; archive is not current truth; CDX digest=X2LOW6AWRKDX7EKULRPFGQQG2G5YRUIW
url-0080,http://www.lps.ufrj.br:80/diversos/miscellaneous.html,http://www.lps.ufrj.br/diversos/miscellaneous.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-07-16T02:19:21Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:36077faee8dbf7f17b8bf926a8831ac0c90e5f5b7d2c5da8fd5af58bd7863a1d,410,2006-07-16,Wayback CDX capture 2006-07-16; archive is not current truth; CDX digest=LXICEATUTHHMBYO6X5KSVC34SHYJBZYM
url-0081,http://www.lps.ufrj.br:80/faculty.html,http://www.lps.ufrj.br/faculty.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-04-08T18:56:26Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:075a07ce5d48e40b9bd26c8d5515af8c59f5a71aeafe233e29d0e8bb5f18c5ae,301,2001-04-08,Wayback CDX capture 2001-04-08; archive is not current truth; CDX digest=NDJAWTJ7VUGCFBODDDCALZUAHNZT3YWU
url-0082,https://www.lps.ufrj.br/faculty.php?lang=en,https://www.lps.ufrj.br/faculty.php?lang=en,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2011-07-06T16:27:24Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:9dc609649110e6de05d5f6f38f33d2e5d152c6b616400cb2facb0784d1fb536a,301,2011-07-06,Wayback CDX capture 2011-07-06; archive is not current truth; CDX digest=K5NKKXSG6Y27B3M2T3QQP3A53BCZB2QQ
url-0083,https://www.lps.ufrj.br/faculty.php?lang=pt,https://www.lps.ufrj.br/faculty.php?lang=pt,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2012-12-29T13:09:11Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:3909c8bb7695f1c753a9bf1d45a855ec2afb3f393eead57ba29355eaebd5be72,301,2012-12-29,Wayback CDX capture 2012-12-29; archive is not current truth; CDX digest=UHA4XFM5XPIHOQQGRGDQBMVCK6JMSS4V
url-0084,http://www.lps.ufrj.br/index.html,http://www.lps.ufrj.br/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2007-06-22T14:28:49Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:755f57a70ad0e06d4408a0533eb90f09b2324278e72373e9110b092d664e17f5,410,2007-06-22,Wayback CDX capture 2007-06-22; archive is not current truth; CDX digest=OYXYZGPN4DHGUZNRXLSPX25ZRJ7WICLO
url-0085,https://www.lps.ufrj.br/index.php,https://www.lps.ufrj.br/index.php,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2012-12-29T13:08:25Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:1943bd0656dac12e0755125aff72703532f806453b81eb8e7a85d68893a3b56f,410,2012-12-29,Wayback CDX capture 2012-12-29; archive is not current truth; CDX digest=6D7KKRYBRXHQ7GFYCS27KINGQIGG5D2X
url-0086,https://www.lps.ufrj.br/index.php?lang=pt,https://www.lps.ufrj.br/index.php?lang=pt,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2011-07-06T16:28:35Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:73d3d71ddd18de2e2cfd9ab0f9d2828c72801cd08e4b0ba7c16449ca3c716c8e,410,2011-07-06,Wayback CDX capture 2011-07-06; archive is not current truth; CDX digest=6ZV6XOHYRJ7ZSY2X6Q5FSFOXA4LN74WH
url-0087,http://www.lps.ufrj.br:80/index_pt.php,http://www.lps.ufrj.br/index_pt.php,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2009-10-15T02:29:43Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:90e02b8c67bc568918d97179de27371b0799bbcc099bad4188cb09cc2169c10a,410,2009-10-15,Wayback CDX capture 2009-10-15; archive is not current truth; CDX digest=ELEVJS7C7VB7QP7S47ZEACVJMYG6AKP2
url-0088,http://lps.ufrj.br:80/indice.html,http://lps.ufrj.br/indice.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-02-10T22:11:49Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:876cefaebd1cca87327383d0ffd7faf152500d58dae816702408b30d42591113,410,2001-02-10,Wayback CDX capture 2001-02-10; archive is not current truth; CDX digest=WAWBUPNUXWXSPCQ5ZBAXM6MQCFULD5TU
url-0089,http://lps.ufrj.br:80/intro.htm,http://lps.ufrj.br/intro.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-02-10T22:53:53Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:2e23661d8d752d11ee7cca0f61d7829149bbbdbaa5f03e01bdf5f6169b6e6b4c,301,2001-02-10,Wayback CDX capture 2001-02-10; archive is not current truth; CDX digest=A6SWXKXSSZ5R6FPMSDQGZ4MLHMRDAWS2
url-0090,http://www.lps.ufrj.br:80/intro.html,http://www.lps.ufrj.br/intro.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-04-06T04:58:03Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:0ce879598863ea74cd02bacb920ddf4a15fa674c7368017bf0283dd6f17fe461,301,2001-04-06,Wayback CDX capture 2001-04-06; archive is not current truth; CDX digest=6FEAZ6FYAI2AKJFSNSGGMES6H46O4RW6
url-0091,https://www.lps.ufrj.br/intro.php?lang=en,https://www.lps.ufrj.br/intro.php?lang=en,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2011-07-06T16:24:29Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:be7880cefef90bf3fe701e970a6c175568ac7a3c39ba854aff6f38176a364e6b,301,2011-07-06,Wayback CDX capture 2011-07-06; archive is not current truth; CDX digest=ERXKWL52Y2DQ4X4XWQLG4WSBH6AWW7HD
url-0092,https://www.lps.ufrj.br/intro.php?lang=pt,https://www.lps.ufrj.br/intro.php?lang=pt,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2012-12-29T13:13:17Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c92ca4a1aacb944127e72cdf61b8069d089ac6d196d770f92be1563a842232dc,301,2012-12-29,Wayback CDX capture 2012-12-29; archive is not current truth; CDX digest=2CORDMG2ZZXL7PGVLV3YEVLANGXS5YEO
url-0093,http://www.lps.ufrj.br:80/intro/intro.html,http://www.lps.ufrj.br/intro/intro.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2006-08-27T01:09:03Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:0623b9865f31a640eeeaec40bdf92f2bb6aee2e1ec309cacdc96f1af9da67385,301,2006-08-27,Wayback CDX capture 2006-08-27; archive is not current truth; CDX digest=2GSMNUPXCCJKT7PJCVCKQN5TPVCYD5CN
url-0094,http://www.lps.ufrj.br:80/library.htm,http://www.lps.ufrj.br/library.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2001-04-27T21:29:22Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:24efb22702dd28b1c9e1c2f5f34314e6f01bf1903dac2592cef9d3dc58ff6844,410,2001-04-27,Wayback CDX capture 2001-04-27; archive is not current truth; CDX digest=WK4QSLQ5WCVT7QRROMGOO7MTSF2GEP6O
